Title,URL,ID,Difficulty,Paid
Maximum Binary Tree,https://leetcode.com/problems/maximum-binary-tree,654,2,False
Two Sum IV - Input is a BST,https://leetcode.com/problems/two-sum-iv-input-is-a-bst,653,1,False
Find Duplicate Subtrees,https://leetcode.com/problems/find-duplicate-subtrees,652,2,False
2 Keys Keyboard,https://leetcode.com/problems/2-keys-keyboard,650,2,False
Dota2 Senate,https://leetcode.com/problems/dota2-senate,649,2,False
Replace Words,https://leetcode.com/problems/replace-words,648,2,False
Palindromic Substrings,https://leetcode.com/problems/palindromic-substrings,647,2,False
Maximum Length of Pair Chain,https://leetcode.com/problems/maximum-length-of-pair-chain,646,2,False
Set Mismatch,https://leetcode.com/problems/set-mismatch,645,1,False
Maximum Average Subarray I,https://leetcode.com/problems/maximum-average-subarray-i,643,1,False
Solve the Equation,https://leetcode.com/problems/solve-the-equation,640,2,False
Decode Ways II,https://leetcode.com/problems/decode-ways-ii,639,3,False
Shopping Offers,https://leetcode.com/problems/shopping-offers,638,2,False
Average of Levels in Binary Tree,https://leetcode.com/problems/average-of-levels-in-binary-tree,637,1,False
Exclusive Time of Functions,https://leetcode.com/problems/exclusive-time-of-functions,636,2,False
Sum of Square Numbers,https://leetcode.com/problems/sum-of-square-numbers,633,2,False
Smallest Range Covering Elements from K Lists,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,632,3,False
Course Schedule III,https://leetcode.com/problems/course-schedule-iii,630,3,False
K Inverse Pairs Array,https://leetcode.com/problems/k-inverse-pairs-array,629,3,False
Maximum Product of Three Numbers,https://leetcode.com/problems/maximum-product-of-three-numbers,628,1,False
Swap Salary,https://leetcode.com/problems/swap-salary,627,1,False
Exchange Seats,https://leetcode.com/problems/exchange-seats,626,2,False
Maximum Distance in Arrays,https://leetcode.com/problems/maximum-distance-in-arrays,624,2,False
Add One Row to Tree,https://leetcode.com/problems/add-one-row-to-tree,623,2,False
Task Scheduler,https://leetcode.com/problems/task-scheduler,621,2,False
Not Boring Movies,https://leetcode.com/problems/not-boring-movies,620,1,False
Biggest Single Number,https://leetcode.com/problems/biggest-single-number,619,1,False
Merge Two Binary Trees,https://leetcode.com/problems/merge-two-binary-trees,617,1,False
Valid Triangle Number,https://leetcode.com/problems/valid-triangle-number,611,2,False
Triangle Judgement,https://leetcode.com/problems/triangle-judgement,610,1,False
Find Duplicate File in System,https://leetcode.com/problems/find-duplicate-file-in-system,609,2,False
Tree Node,https://leetcode.com/problems/tree-node,608,2,False
Sales Person,https://leetcode.com/problems/sales-person,607,1,False
Construct String from Binary Tree,https://leetcode.com/problems/construct-string-from-binary-tree,606,2,False
Can Place Flowers,https://leetcode.com/problems/can-place-flowers,605,1,False
Friend Requests II: Who Has the Most Friends,https://leetcode.com/problems/friend-requests-ii-who-has-the-most-friends,602,2,False
Human Traffic of Stadium,https://leetcode.com/problems/human-traffic-of-stadium,601,3,False
Non-negative Integers without Consecutive Ones,https://leetcode.com/problems/non-negative-integers-without-consecutive-ones,600,3,False
Minimum Index Sum of Two Lists,https://leetcode.com/problems/minimum-index-sum-of-two-lists,599,1,False
Range Addition II,https://leetcode.com/problems/range-addition-ii,598,1,False
Classes More Than 5 Students,https://leetcode.com/problems/classes-more-than-5-students,596,1,False
Big Countries,https://leetcode.com/problems/big-countries,595,1,False
Longest Harmonious Subsequence,https://leetcode.com/problems/longest-harmonious-subsequence,594,1,False
Valid Square,https://leetcode.com/problems/valid-square,593,2,False
Fraction Addition and Subtraction,https://leetcode.com/problems/fraction-addition-and-subtraction,592,2,False
Tag Validator,https://leetcode.com/problems/tag-validator,591,3,False
Erect the Fence,https://leetcode.com/problems/erect-the-fence,587,3,False
Customer Placing the Largest Number of Orders,https://leetcode.com/problems/customer-placing-the-largest-number-of-orders,586,1,False
Investments in 2016,https://leetcode.com/problems/investments-in-2016,585,2,False
Find Customer Referee,https://leetcode.com/problems/find-customer-referee,584,1,False
Delete Operation for Two Strings,https://leetcode.com/problems/delete-operation-for-two-strings,583,2,False
Shortest Unsorted Continuous Subarray,https://leetcode.com/problems/shortest-unsorted-continuous-subarray,581,2,False
Employee Bonus,https://leetcode.com/problems/employee-bonus,577,1,False
Out of Boundary Paths,https://leetcode.com/problems/out-of-boundary-paths,576,2,False
Distribute Candies,https://leetcode.com/problems/distribute-candies,575,1,False
Subtree of Another Tree,https://leetcode.com/problems/subtree-of-another-tree,572,1,False
Managers with at Least 5 Direct Reports,https://leetcode.com/problems/managers-with-at-least-5-direct-reports,570,2,False
Permutation in String,https://leetcode.com/problems/permutation-in-string,567,2,False
Reshape the Matrix,https://leetcode.com/problems/reshape-the-matrix,566,1,False
Array Nesting,https://leetcode.com/problems/array-nesting,565,2,False
Find the Closest Palindrome,https://leetcode.com/problems/find-the-closest-palindrome,564,3,False
Binary Tree Tilt,https://leetcode.com/problems/binary-tree-tilt,563,1,False
Array Partition,https://leetcode.com/problems/array-partition,561,1,False
Subarray Sum Equals K,https://leetcode.com/problems/subarray-sum-equals-k,560,2,False
Reverse Words in a String III,https://leetcode.com/problems/reverse-words-in-a-string-iii,557,1,False
Next Greater Element III,https://leetcode.com/problems/next-greater-element-iii,556,2,False
Brick Wall,https://leetcode.com/problems/brick-wall,554,2,False
Optimal Division,https://leetcode.com/problems/optimal-division,553,2,False
Student Attendance Record II,https://leetcode.com/problems/student-attendance-record-ii,552,3,False
Student Attendance Record I,https://leetcode.com/problems/student-attendance-record-i,551,1,False
Number of Provinces,https://leetcode.com/problems/number-of-provinces,547,2,False
Remove Boxes,https://leetcode.com/problems/remove-boxes,546,3,False
Diameter of Binary Tree,https://leetcode.com/problems/diameter-of-binary-tree,543,1,False
01 Matrix,https://leetcode.com/problems/01-matrix,542,2,False
Reverse String II,https://leetcode.com/problems/reverse-string-ii,541,1,False
Single Element in a Sorted Array,https://leetcode.com/problems/single-element-in-a-sorted-array,540,2,False
Minimum Time Difference,https://leetcode.com/problems/minimum-time-difference,539,2,False
Convert BST to Greater Tree,https://leetcode.com/problems/convert-bst-to-greater-tree,538,2,False
Complex Number Multiplication,https://leetcode.com/problems/complex-number-multiplication,537,2,False
Encode and Decode TinyURL,https://leetcode.com/problems/encode-and-decode-tinyurl,535,2,False
K-diff Pairs in an Array,https://leetcode.com/problems/k-diff-pairs-in-an-array,532,2,False
Minimum Absolute Difference in BST,https://leetcode.com/problems/minimum-absolute-difference-in-bst,530,1,False
Minesweeper,https://leetcode.com/problems/minesweeper,529,2,False
Swapping Nodes in a Linked List,https://leetcode.com/problems/swapping-nodes-in-a-linked-list,1721,2,False
Beautiful Arrangement,https://leetcode.com/problems/beautiful-arrangement,526,2,False
Contiguous Array,https://leetcode.com/problems/contiguous-array,525,2,False
Longest Word in Dictionary through Deleting,https://leetcode.com/problems/longest-word-in-dictionary-through-deleting,524,2,False
Continuous Subarray Sum,https://leetcode.com/problems/continuous-subarray-sum,523,2,False
Longest Uncommon Subsequence II,https://leetcode.com/problems/longest-uncommon-subsequence-ii,522,2,False
Longest Uncommon Subsequence I,https://leetcode.com/problems/longest-uncommon-subsequence-i,521,1,False
Detect Capital,https://leetcode.com/problems/detect-capital,520,1,False
Coin Change II,https://leetcode.com/problems/coin-change-ii,518,2,False
Super Washing Machines,https://leetcode.com/problems/super-washing-machines,517,3,False
Longest Palindromic Subsequence,https://leetcode.com/problems/longest-palindromic-subsequence,516,2,False
Find Largest Value in Each Tree Row,https://leetcode.com/problems/find-largest-value-in-each-tree-row,515,2,False
Freedom Trail,https://leetcode.com/problems/freedom-trail,514,3,False
Find Bottom Left Tree Value,https://leetcode.com/problems/find-bottom-left-tree-value,513,2,False
Most Frequent Subtree Sum,https://leetcode.com/problems/most-frequent-subtree-sum,508,2,False
Perfect Number,https://leetcode.com/problems/perfect-number,507,1,False
Relative Ranks,https://leetcode.com/problems/relative-ranks,506,1,False
Base 7,https://leetcode.com/problems/base-7,504,1,False
Next Greater Element II,https://leetcode.com/problems/next-greater-element-ii,503,2,False
IPO,https://leetcode.com/problems/ipo,502,3,False
Find Mode in Binary Search Tree,https://leetcode.com/problems/find-mode-in-binary-search-tree,501,1,False
Keyboard Row,https://leetcode.com/problems/keyboard-row,500,1,False
Diagonal Traverse,https://leetcode.com/problems/diagonal-traverse,498,2,False
Next Greater Element I,https://leetcode.com/problems/next-greater-element-i,496,1,False
Teemo Attacking,https://leetcode.com/problems/teemo-attacking,495,1,False
Target Sum,https://leetcode.com/problems/target-sum,494,2,False
Reverse Pairs,https://leetcode.com/problems/reverse-pairs,493,3,False
Construct the Rectangle,https://leetcode.com/problems/construct-the-rectangle,492,1,False
Non-decreasing Subsequences,https://leetcode.com/problems/non-decreasing-subsequences,491,2,False
Kth Smallest Instructions,https://leetcode.com/problems/kth-smallest-instructions,1643,3,False
Zuma Game,https://leetcode.com/problems/zuma-game,488,3,False
Predict the Winner,https://leetcode.com/problems/predict-the-winner,486,2,False
Max Consecutive Ones,https://leetcode.com/problems/max-consecutive-ones,485,1,False
Smallest Good Base,https://leetcode.com/problems/smallest-good-base,483,3,False
License Key Formatting,https://leetcode.com/problems/license-key-formatting,482,1,False
Magical String,https://leetcode.com/problems/magical-string,481,2,False
Sliding Window Median,https://leetcode.com/problems/sliding-window-median,480,3,False
Largest Palindrome Product,https://leetcode.com/problems/largest-palindrome-product,479,3,False
Total Hamming Distance,https://leetcode.com/problems/total-hamming-distance,477,2,False
Number Complement,https://leetcode.com/problems/number-complement,476,1,False
Heaters,https://leetcode.com/problems/heaters,475,2,False
Ones and Zeroes,https://leetcode.com/problems/ones-and-zeroes,474,2,False
Matchsticks to Square,https://leetcode.com/problems/matchsticks-to-square,473,2,False
Concatenated Words,https://leetcode.com/problems/concatenated-words,472,3,False
Validate IP Address,https://leetcode.com/problems/validate-ip-address,468,2,False
Unique Substrings in Wraparound String,https://leetcode.com/problems/unique-substrings-in-wraparound-string,467,2,False
Count The Repetitions,https://leetcode.com/problems/count-the-repetitions,466,3,False
Can I Win,https://leetcode.com/problems/can-i-win,464,2,False
Island Perimeter,https://leetcode.com/problems/island-perimeter,463,1,False
Minimum Moves to Equal Array Elements II,https://leetcode.com/problems/minimum-moves-to-equal-array-elements-ii,462,2,False
Hamming Distance,https://leetcode.com/problems/hamming-distance,461,1,False
LFU Cache,https://leetcode.com/problems/lfu-cache,460,3,False
Repeated Substring Pattern,https://leetcode.com/problems/repeated-substring-pattern,459,1,False
Poor Pigs,https://leetcode.com/problems/poor-pigs,458,3,False
Circular Array Loop,https://leetcode.com/problems/circular-array-loop,457,2,False
132 Pattern,https://leetcode.com/problems/132-pattern,456,2,False
Assign Cookies,https://leetcode.com/problems/assign-cookies,455,1,False
4Sum II,https://leetcode.com/problems/4sum-ii,454,2,False
Minimum Moves to Equal Array Elements,https://leetcode.com/problems/minimum-moves-to-equal-array-elements,453,2,False
Minimum Number of Arrows to Burst Balloons,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,452,2,False
Sort Characters By Frequency,https://leetcode.com/problems/sort-characters-by-frequency,451,2,False
Delete Node in a BST,https://leetcode.com/problems/delete-node-in-a-bst,450,2,False
Serialize and Deserialize BST,https://leetcode.com/problems/serialize-and-deserialize-bst,449,2,False
Find All Numbers Disappeared in an Array,https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array,448,1,False
Number of Boomerangs,https://leetcode.com/problems/number-of-boomerangs,447,2,False
Arithmetic Slices II - Subsequence,https://leetcode.com/problems/arithmetic-slices-ii-subsequence,446,3,False
Add Two Numbers II,https://leetcode.com/problems/add-two-numbers-ii,445,2,False
String Compression,https://leetcode.com/problems/string-compression,443,2,False
Find All Duplicates in an Array,https://leetcode.com/problems/find-all-duplicates-in-an-array,442,2,False
Arranging Coins,https://leetcode.com/problems/arranging-coins,441,1,False
K-th Smallest in Lexicographical Order,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order,440,3,False
Find All Anagrams in a String,https://leetcode.com/problems/find-all-anagrams-in-a-string,438,2,False
